AHT00020	52021	18	0	1	0	0	1
AHT00020	52022	18	0	1	0	0	1
AHT00020	99995	170	0	1	0	0	1
AHT00021	21012	20	0	1	0	0	1
AHT00021	21043	20	0	1	0	0	1
AHT00021	21055	108	0	1	0	0	1
AHT00021	22001	25	0	1	0	0	1
AHT00021	22002	25	0	1	0	0	1
AHT00021	22018	25	0	1	0	0	1
AHT00021	51984	20	0	1	0	0	1
AHT00021	51985	20	0	1	0	0	1
AHT00021	52019	20	0	1	0	0	1
AHT00021	52020	40	0	1	0	0	1
AHT00021	52021	20	0	1	0	0	1
AHT00021	52022	20	0	1	0	0	1
AHT00021	99995	172	0	1	0	0	1
AHT00022	21012	22	0	1	0	0	1
AHT00022	21043	22	0	1	0	0	1
AHT00022	21055	110	0	1	0	0	1
AHT00022	22001	27	0	1	0	0	1
AHT00022	22002	27	0	1	0	0	1
AHT00022	22018	27	0	1	0	0	1
AHT00022	51984	22	0	1	0	0	1
AHT00022	51985	22	0	1	0	0	1
AHT00022	52019	22	0	1	0	0	1
AHT00022	52020	42	0	1	0	0	1
AHT00022	52021	22	0	1	0	0	1
AHT00022	52022	22	0	1	0	0	1
AHT00022	99995	174	0	1	0	0	1
AHT00025	21012	30	0	1	0	0	1
AHT00025	21043	38	0	1	0	0	1
AHT00025	22001	43	0	1	0	0	1
AHT00025	22002	43	0	1	0	0	1
AHT00025	22018	43	0	1	0	0	1
AHT00025	51992	18	0	2	48	0	500
AHT00025	52031	18	0	2	128	0	500
AHT00026	21012	32	0	1	0	0	1
AHT00026	21043	40	0	1	0	0	1
AHT00026	22001	45	0	1	0	0	1
AHT00026	22002	45	0	1	0	0	1
AHT00026	22018	45	0	1	0	0	1
AHT00026	51992	20	0	2	48	0	500
AHT00026	52031	20	0	2	128	0	500
AHT00027	21012	34	0	1	0	0	1
AHT00027	21043	42	0	1	0	0	1
AHT00027	22001	47	0	1	0	0	1
AHT00027	22002	47	0	1	0	0	1
AHT00027	22018	47	0	1	0	0	1
AHT00027	51992	22	0	2	48	0	500
AHT00027	52031	22	0	2	128	0	500
AHT00028	21012	36	0	1	0	0	1
AHT00028	21043	44	0	1	0	0	1
AHT00028	22001	49	0	1	0	0	1
AHT00028	22002	49	0	1	0	0	1
AHT00028	22018	49	0	1	0	0	1
AHT00028	51982	18	0	1	0	0	1
AHT00028	52005	26	0	1	0	0	1
AHT00028	52031	24	0	2	128	0	500
AHT00029	21012	38	0	1	0	0	1
AHT00029	21043	46	0	1	0	0	1
AHT00029	22001	51	0	1	0	0	1
AHT00029	22002	51	0	1	0	0	1
AHT00029	22018	51	0	1	0	0	1
AHT00029	51982	20	0	1	0	0	1
AHT00029	52005	28	0	1	0	0	1
AHT00029	52031	26	0	2	128	0	500
AHT00030	21012	40	0	1	0	0	1
AHT00030	21043	48	0	1	0	0	1
AHT00030	22001	53	0	1	0	0	1
AHT00030	22002	53	0	1	0	0	1
AHT00030	22018	53	0	1	0	0	1
AHT00030	51982	22	0	1	0	0	1
AHT00030	52005	30	0	1	0	0	1
AHT00030	52031	28	0	2	128	0	500
AHT00038	21012	130	4	1	0	0	1
AHT00038	22003	215	4	1	0	0	1
AHT00038	22004	262	4	1	0	0	1
AHT00038	22006	309	4	1	0	0	1
AHT00038	51912	134	4	1	0	0	1
AHT00038	51980	333	4	1	0	0	1
AHT00038	51982	129	4	1	0	0	1
AHT00038	52000	264	4	1	0	0	1
AHT00038	52017	94	4	1	0	0	1
AHT00038	70125	43	4	1	0	0	1
AHT00039	21012	130	3	1	0	0	1
AHT00039	21078	70	0	1	0	0	1
AHT00039	22003	215	3	1	0	0	1
AHT00039	22004	262	3	1	0	0	1
AHT00039	22006	309	3	1	0	0	1
AHT00039	51912	134	3	1	0	0	1
AHT00039	51980	333	3	1	0	0	1
AHT00039	51982	129	3	1	0	0	1
AHT00039	52000	264	3	1	0	0	1
AHT00039	52008	125	3	1	0	0	1
AHT00039	52017	94	3	1	0	0	1
AHT00039	70110	215	3	1	0	0	1
AHT00039	70125	43	3	1	0	0	1
AHT00040	21057	18	0	1	0	0	1
AHT00040	22002	59	0	1	0	0	1
AHT00040	22018	59	0	1	0	0	1
AHT00040	51984	30	0	1	0	0	1
AHT00040	52021	30	0	1	0	0	1
AHT00040	99995	218	0	1	0	0	1
AHT00041	21057	20	0	1	0	0	1
AHT00041	22002	61	0	1	0	0	1
AHT00041	22018	61	0	1	0	0	1
AHT00041	51984	32	0	1	0	0	1
AHT00041	52021	32	0	1	0	0	1
AHT00041	99995	220	0	1	0	0	1
AHT00042	21057	22	0	1	0	0	1
AHT00042	22002	63	0	1	0	0	1
AHT00042	22018	63	0	1	0	0	1
AHT00042	51984	34	0	1	0	0	1
AHT00042	52021	34	0	1	0	0	1
AHT00050	21012	46	0	1	0	0	1
AHT00050	21077	22	0	1	0	0	1
AHT00050	22003	27	0	1	0	0	1
AHT00050	22006	27	0	1	0	0	1
AHT00050	52017	22	0	1	0	0	1
AHT00051	21012	48	0	1	0	0	1
AHT00051	21077	24	0	1	0	0	1
AHT00051	22003	29	0	1	0	0	1
AHT00051	22006	29	0	1	0	0	1
AHT00051	52017	24	0	1	0	0	1
AHT00052	21012	50	0	1	0	0	1
AHT00052	21077	26	0	1	0	0	1
AHT00052	22003	31	0	1	0	0	1
AHT00052	22006	31	0	1	0	0	1
AHT00052	52017	26	0	1	0	0	1
AHT00053	21012	52	0	1	0	0	1
AHT00053	21077	28	0	1	0	0	1
AHT00053	22003	33	0	1	0	0	1
AHT00053	22006	33	0	1	0	0	1
AHT00053	52017	28	0	1	0	0	1
AHT00054	21012	54	0	1	0	0	1
AHT00054	21077	30	0	1	0	0	1
AHT00054	22003	35	0	1	0	0	1
AHT00054	22006	35	0	1	0	0	1
AHT00054	52017	30	0	1	0	0	1
AHT00055	21012	42	0	1	0	0	1
AHT00055	21077	18	0	1	0	0	1
AHT00055	22003	23	0	1	0	0	1
AHT00055	22006	23	0	1	0	0	1
AHT00055	52017	18	0	1	0	0	1
AHT00057	21012	131	7	1	0	0	1
AHT00057	22003	216	7	1	0	0	1
AHT00057	22004	263	7	1	0	0	1
AHT00057	22006	310	7	1	0	0	1
AHT00057	51980	334	7	1	0	0	1
AHT00057	52000	265	7	1	0	0	1
AHT00057	70110	216	7	1	0	0	1
AHT00057	70125	44	7	1	0	0	1
AHT00058	21012	132	4	1	0	0	1
AHT00058	22003	217	4	1	0	0	1
AHT00058	22004	264	4	1	0	0	1
AHT00058	22006	311	4	1	0	0	1
AHT00058	51980	335	4	1	0	0	1
AHT00058	52000	266	4	1	0	0	1
AHT00059	21012	132	5	1	0	0	1
AHT00059	22003	217	5	1	0	0	1
AHT00059	22004	264	5	1	0	0	1
AHT00059	22006	311	5	1	0	0	1
AHT00059	51980	335	5	1	0	0	1
AHT00059	52000	266	5	1	0	0	1
AHT00060	21012	56	0	1	0	0	1
AHT00060	21077	32	0	1	0	0	1
AHT00060	22003	37	0	1	0	0	1
AHT00060	22006	37	0	1	0	0	1
AHT00060	52017	32	0	1	0	0	1
AHT00061	21012	58	0	1	0	0	1
AHT00061	21077	34	0	1	0	0	1
AHT00061	22003	39	0	1	0	0	1
AHT00061	22006	39	0	1	0	0	1
AHT00061	52017	34	0	1	0	0	1
AHT00062	21012	60	0	1	0	0	1
AHT00062	21077	36	0	1	0	0	1
AHT00062	22003	41	0	1	0	0	1
AHT00062	22006	41	0	1	0	0	1
AHT00062	52017	36	0	1	0	0	1
AHT00063	21012	62	0	1	0	0	1
AHT00063	21077	38	0	1	0	0	1
AHT00063	22003	43	0	1	0	0	1
AHT00063	22006	43	0	1	0	0	1
AHT00063	52017	38	0	1	0	0	1
AHT00064	21012	64	0	1	0	0	1
AHT00064	21077	40	0	1	0	0	1
AHT00064	22003	45	0	1	0	0	1
AHT00064	22006	45	0	1	0	0	1
AHT00064	52017	40	0	1	0	0	1
AHT00065	22003	47	0	1	0	0	1
AHT00065	22006	47	0	1	0	0	1
AHT00065	52017	42	0	1	0	0	1
AHT00070	21077	48	3	1	0	0	1
AHT00070	22003	59	3	1	0	0	1
AHT00070	22006	59	3	1	0	0	1
AHT00070	52017	50	3	1	0	0	1
AHT00071	21077	49	3	1	0	0	1
AHT00071	22003	61	3	1	0	0	1
AHT00071	22006	61	3	1	0	0	1
AHT00071	52017	51	3	1	0	0	1
AHT00072	21078	26	3	1	0	0	1
AHT00072	22004	106	3	1	0	0	1
AHT00072	22006	147	3	1	0	0	1
AHT00072	51981	20	3	1	0	0	1
AHT00072	52018	50	3	1	0	0	1
AHT00073	21078	27	3	1	0	0	1
AHT00073	22004	108	3	1	0	0	1
AHT00073	22006	149	3	1	0	0	1
AHT00073	51981	21	3	1	0	0	1
AHT00073	52018	51	3	1	0	0	1
AHT00080	21077	50	3	1	0	0	1
AHT00080	22004	63	3	1	0	0	1
AHT00080	22006	63	3	1	0	0	1
AHT00080	51981	18	3	1	0	0	1
AHT00080	52017	52	3	1	0	0	1
AHT00081	21077	51	3	1	0	0	1
AHT00081	22004	65	3	1	0	0	1
AHT00081	22006	65	3	1	0	0	1
AHT00081	51981	19	3	1	0	0	1
AHT00081	52017	53	3	1	0	0	1
AHT00082	21078	28	3	1	0	0	1
AHT00082	22004	110	3	1	0	0	1
AHT00082	22006	151	3	1	0	0	1
AHT00082	51981	22	3	1	0	0	1
AHT00082	52018	52	3	1	0	0	1
AHT00083	21078	29	3	1	0	0	1
AHT00083	22004	112	3	1	0	0	1
AHT00083	22006	153	3	1	0	0	1
AHT00083	51981	23	3	1	0	0	1
AHT00083	52018	53	3	1	0	0	1
AHT00090	21077	72	0	1	0	0	1
AHT00090	22003	87	0	1	0	0	1
AHT00090	22006	87	0	1	0	0	1
AHT00090	52017	74	0	1	0	0	1
AHT00091	21077	52	0	1	0	0	1
AHT00091	22003	67	0	1	0	0	1
AHT00091	22006	67	0	1	0	0	1
AHT00091	52017	54	0	1	0	0	1
AHT00092	21077	74	0	1	0	0	1
AHT00092	22003	89	0	1	0	0	1
AHT00092	22006	89	0	1	0	0	1
AHT00092	52017	76	0	1	0	0	1
AHT00093	21077	54	0	1	0	0	1
AHT00093	22003	69	0	1	0	0	1
AHT00093	22006	69	0	1	0	0	1
AHT00093	52017	56	0	1	0	0	1
AHT00094	21077	76	0	1	0	0	1
AHT00094	22003	91	0	1	0	0	1
AHT00094	22006	91	0	1	0	0	1
AHT00094	52017	78	0	1	0	0	1
AHT00095	21077	56	0	1	0	0	1
AHT00095	22003	71	0	1	0	0	1
AHT00095	22006	71	0	1	0	0	1
AHT00095	52017	58	0	1	0	0	1
AHT00096	21077	78	0	1	0	0	1
AHT00096	22003	93	0	1	0	0	1
AHT00096	22006	93	0	1	0	0	1
AHT00096	52017	80	0	1	0	0	1
AHT00097	21077	58	0	1	0	0	1
AHT00097	22003	73	0	1	0	0	1
AHT00097	22006	73	0	1	0	0	1
AHT00097	52017	60	0	1	0	0	1
AHT00098	21077	80	0	1	0	0	1
AHT00098	22003	95	0	1	0	0	1
AHT00098	22006	95	0	1	0	0	1
AHT00098	52017	82	0	1	0	0	1
AHT00099	21077	60	0	1	0	0	1
AHT00099	22003	75	0	1	0	0	1
AHT00099	22006	75	0	1	0	0	1
AHT00099	52017	62	0	1	0	0	1
AHT00100	21077	82	0	1	0	0	1
AHT00100	22003	97	0	1	0	0	1
AHT00100	22006	97	0	1	0	0	1
AHT00100	52017	84	0	1	0	0	1
AHT00101	21077	62	0	1	0	0	1
AHT00101	22003	77	0	1	0	0	1
AHT00101	22006	77	0	1	0	0	1
AHT00101	52017	64	0	1	0	0	1
AHT00102	21077	84	0	1	0	0	1
AHT00102	22003	99	0	1	0	0	1
AHT00102	22006	99	0	1	0	0	1
AHT00102	52017	86	0	1	0	0	1
AHT00103	21077	64	0	1	0	0	1
AHT00103	22003	79	0	1	0	0	1
AHT00103	22006	79	0	1	0	0	1
AHT00103	52017	66	0	1	0	0	1
AHT00104	21077	86	0	1	0	0	1
AHT00104	22003	101	0	1	0	0	1
AHT00104	22006	101	0	1	0	0	1
AHT00104	52017	88	0	1	0	0	1
AHT00105	21077	66	0	1	0	0	1
AHT00105	22003	81	0	1	0	0	1
AHT00105	22006	81	0	1	0	0	1
AHT00105	52017	68	0	1	0	0	1
AHT00106	21077	88	0	1	0	0	1
AHT00106	22003	103	0	1	0	0	1
AHT00106	22006	103	0	1	0	0	1
AHT00106	52017	90	0	1	0	0	1
AHT00107	21077	68	0	1	0	0	1
AHT00107	22003	83	0	1	0	0	1
AHT00107	22006	83	0	1	0	0	1
AHT00107	52017	70	0	1	0	0	1
AHT00108	21077	90	0	1	0	0	1
AHT00108	22003	105	0	1	0	0	1
AHT00108	22006	105	0	1	0	0	1
AHT00108	52017	92	0	1	0	0	1
AHT00109	21077	70	0	1	0	0	1
AHT00109	22003	85	0	1	0	0	1
AHT00109	22006	85	0	1	0	0	1
AHT00109	52017	72	0	1	0	0	1
AHT00110	21078	50	0	1	0	0	1
AHT00110	22004	134	0	1	0	0	1
AHT00110	22006	175	0	1	0	0	1
AHT00110	52018	74	0	1	0	0	1
AHT00111	21078	30	0	1	0	0	1
AHT00111	22004	114	0	1	0	0	1
AHT00111	22006	155	0	1	0	0	1
AHT00111	52018	54	0	1	0	0	1
AHT00112	21078	52	0	1	0	0	1
AHT00112	22004	136	0	1	0	0	1
AHT00112	22006	177	0	1	0	0	1
AHT00112	52018	76	0	1	0	0	1
AHT00113	21078	32	0	1	0	0	1
AHT00113	22004	116	0	1	0	0	1
AHT00113	22006	157	0	1	0	0	1
AHT00113	52018	56	0	1	0	0	1
AHT00114	21078	54	0	1	0	0	1
AHT00114	22004	138	0	1	0	0	1
AHT00114	22006	179	0	1	0	0	1
AHT00114	52018	78	0	1	0	0	1
AHT00115	21078	34	0	1	0	0	1
AHT00115	22004	118	0	1	0	0	1
AHT00115	22006	159	0	1	0	0	1
AHT00115	52018	58	0	1	0	0	1
AHT00116	21078	56	0	1	0	0	1
AHT00116	22004	140	0	1	0	0	1
AHT00116	22006	181	0	1	0	0	1
AHT00116	52018	80	0	1	0	0	1
AHT00117	21078	36	0	1	0	0	1
AHT00117	22004	120	0	1	0	0	1
AHT00117	22006	161	0	1	0	0	1
AHT00117	52018	60	0	1	0	0	1
AHT00118	21078	58	0	1	0	0	1
AHT00118	22004	142	0	1	0	0	1
AHT00118	22006	183	0	1	0	0	1
AHT00118	52018	82	0	1	0	0	1
AHT00119	21078	38	0	1	0	0	1
AHT00119	22004	122	0	1	0	0	1
AHT00119	22006	163	0	1	0	0	1
AHT00119	52018	62	0	1	0	0	1
AHT00120	21078	60	0	1	0	0	1
AHT00120	22004	144	0	1	0	0	1
AHT00120	22006	185	0	1	0	0	1
AHT00120	52018	84	0	1	0	0	1
AHT00121	21078	40	0	1	0	0	1
AHT00121	22004	124	0	1	0	0	1
AHT00121	22006	165	0	1	0	0	1
AHT00121	52018	64	0	1	0	0	1
AHT00122	21078	62	0	1	0	0	1
AHT00122	22004	146	0	1	0	0	1
AHT00122	22006	187	0	1	0	0	1
AHT00122	52018	86	0	1	0	0	1
AHT00123	21078	42	0	1	0	0	1
AHT00123	22004	126	0	1	0	0	1
AHT00123	22006	167	0	1	0	0	1
AHT00123	52018	66	0	1	0	0	1
AHT00124	21078	64	0	1	0	0	1
AHT00124	22004	148	0	1	0	0	1
AHT00124	22006	189	0	1	0	0	1
AHT00124	52018	88	0	1	0	0	1
AHT00125	21078	44	0	1	0	0	1
AHT00125	22004	128	0	1	0	0	1
AHT00125	22006	169	0	1	0	0	1
AHT00125	52018	68	0	1	0	0	1
AHT00126	21078	66	0	1	0	0	1
AHT00126	22004	150	0	1	0	0	1
AHT00126	22006	191	0	1	0	0	1
AHT00126	52018	90	0	1	0	0	1
AHT00127	21078	46	0	1	0	0	1
AHT00127	22004	130	0	1	0	0	1
AHT00127	22006	171	0	1	0	0	1
AHT00127	52018	70	0	1	0	0	1
AHT00128	21078	68	0	1	0	0	1
AHT00128	22004	152	0	1	0	0	1
AHT00128	22006	193	0	1	0	0	1
AHT00128	52018	92	0	1	0	0	1
AHT00129	21078	48	0	1	0	0	1
AHT00129	22004	132	0	1	0	0	1
AHT00129	22006	173	0	1	0	0	1
AHT00129	52018	72	0	1	0	0	1
AHT00130	21012	68	5	1	0	0	1
AHT00130	21077	46	5	1	0	0	1
AHT00130	22003	55	5	1	0	0	1
AHT00130	22006	55	5	1	0	0	1
AHT00130	52017	48	5	1	0	0	1
AHT00131	21012	101	5	1	0	0	1
AHT00131	21078	24	5	1	0	0	1
AHT00131	22004	104	5	1	0	0	1
AHT00131	22006	145	5	1	0	0	1
AHT00131	52018	49	5	1	0	0	1
AHT00157	21012	66	6	1	0	0	1
AHT00157	21077	44	6	1	0	0	1
AHT00157	22003	51	6	1	0	0	1
AHT00157	22006	51	6	1	0	0	1
AHT00157	52017	46	6	1	0	0	1
AHT00157	70125	18	6	1	0	0	1
AHT00160	21012	70	7	1	0	0	1
AHT00160	22003	59	7	1	0	0	1
AHT00160	22006	59	7	1	0	0	1
AHT00160	52017	50	7	1	0	0	1
AHT00161	21012	71	7	1	0	0	1
AHT00161	22003	61	7	1	0	0	1
AHT00161	22006	61	7	1	0	0	1
AHT00161	52017	51	7	1	0	0	1
AHT00162	21012	70	6	1	0	0	1
AHT00162	22003	59	6	1	0	0	1
AHT00162	22006	59	6	1	0	0	1
AHT00162	52017	50	6	1	0	0	1
AHT00163	21012	71	6	1	0	0	1
AHT00163	22003	61	6	1	0	0	1
AHT00163	22006	61	6	1	0	0	1
AHT00163	52017	51	6	1	0	0	1
AHT00164	21012	70	5	1	0	0	1
AHT00164	22003	59	5	1	0	0	1
AHT00164	22006	59	5	1	0	0	1
AHT00164	52017	50	5	1	0	0	1
AHT00165	21012	71	5	1	0	0	1
AHT00165	22003	61	5	1	0	0	1
AHT00165	22006	61	5	1	0	0	1
AHT00165	52017	51	5	1	0	0	1
AHT00166	21012	70	4	1	0	0	1
AHT00166	22003	59	4	1	0	0	1
AHT00166	22006	59	4	1	0	0	1
AHT00166	52017	50	4	1	0	0	1
AHT00167	21012	71	4	1	0	0	1
AHT00167	22003	61	4	1	0	0	1
AHT00167	22006	61	4	1	0	0	1
AHT00167	52017	51	4	1	0	0	1
AHT00168	21012	70	3	1	0	0	1
AHT00168	22003	59	3	1	0	0	1
AHT00168	22006	59	3	1	0	0	1
AHT00168	52017	50	3	1	0	0	1
AHT00169	21012	71	3	1	0	0	1
AHT00169	22003	61	3	1	0	0	1
AHT00169	22006	61	3	1	0	0	1
AHT00169	52017	51	3	1	0	0	1
AHT00170	21012	102	7	1	0	0	1
AHT00170	22004	106	7	1	0	0	1
AHT00170	22006	147	7	1	0	0	1
AHT00170	52018	50	7	1	0	0	1
AHT00171	21012	103	7	1	0	0	1
AHT00171	22004	108	7	1	0	0	1
AHT00171	22006	149	7	1	0	0	1
AHT00171	52018	51	7	1	0	0	1
AHT00172	21012	102	6	1	0	0	1
AHT00172	22004	106	6	1	0	0	1
AHT00172	22006	147	6	1	0	0	1
AHT00172	52018	50	6	1	0	0	1
AHT00173	21012	103	6	1	0	0	1
AHT00173	22004	108	6	1	0	0	1
AHT00173	22006	149	6	1	0	0	1
AHT00173	52018	51	6	1	0	0	1
AHT00174	21012	102	5	1	0	0	1
AHT00174	22004	106	5	1	0	0	1
AHT00174	22006	147	5	1	0	0	1
AHT00174	52018	50	5	1	0	0	1
AHT00175	21012	103	5	1	0	0	1
AHT00175	22004	108	5	1	0	0	1
AHT00175	22006	149	5	1	0	0	1
AHT00175	52018	51	5	1	0	0	1
AHT00176	21012	102	4	1	0	0	1
AHT00176	22004	106	4	1	0	0	1
AHT00176	22006	147	4	1	0	0	1
AHT00176	52018	50	4	1	0	0	1
AHT00177	21012	103	4	1	0	0	1
AHT00177	22004	108	4	1	0	0	1
AHT00177	22006	149	4	1	0	0	1
AHT00177	52018	51	4	1	0	0	1
AHT00178	21012	102	3	1	0	0	1
AHT00178	22004	106	3	1	0	0	1
AHT00178	22006	147	3	1	0	0	1
AHT00178	52018	50	3	1	0	0	1
AHT00179	21012	103	3	1	0	0	1
AHT00179	22004	108	3	1	0	0	1
AHT00179	22006	149	3	1	0	0	1
AHT00179	52018	51	3	1	0	0	1
AHT00180	21012	72	7	1	0	0	1
AHT00180	22003	63	7	1	0	0	1
AHT00180	22006	63	7	1	0	0	1
AHT00180	52017	52	7	1	0	0	1
AHT00181	21012	73	7	1	0	0	1
AHT00181	22003	65	7	1	0	0	1
AHT00181	22006	65	7	1	0	0	1
AHT00181	52017	53	7	1	0	0	1
AHT00182	21012	72	6	1	0	0	1
AHT00182	22003	63	6	1	0	0	1
AHT00182	22006	63	6	1	0	0	1
AHT00182	52017	52	6	1	0	0	1
AHT00183	21012	73	6	1	0	0	1
AHT00183	22003	65	6	1	0	0	1
AHT00183	22006	65	6	1	0	0	1
AHT00183	52017	53	6	1	0	0	1
AHT00184	21012	72	5	1	0	0	1
AHT00184	22003	63	5	1	0	0	1
AHT00184	22006	63	5	1	0	0	1
AHT00184	52017	52	5	1	0	0	1
AHT00185	21012	73	5	1	0	0	1
AHT00185	22003	65	5	1	0	0	1
AHT00185	22006	65	5	1	0	0	1
AHT00185	52017	53	5	1	0	0	1
AHT00186	21012	72	4	1	0	0	1
AHT00186	22003	63	4	1	0	0	1
AHT00186	22006	63	4	1	0	0	1
AHT00186	52017	52	4	1	0	0	1
AHT00187	21012	73	4	1	0	0	1
AHT00187	22003	65	4	1	0	0	1
AHT00187	22006	65	4	1	0	0	1
AHT00187	52017	53	4	1	0	0	1
AHT00188	21012	72	3	1	0	0	1
AHT00188	22003	63	3	1	0	0	1
AHT00188	22006	63	3	1	0	0	1
AHT00188	52017	52	3	1	0	0	1
AHT00189	21012	73	3	1	0	0	1
AHT00189	22003	65	3	1	0	0	1
AHT00189	22006	65	3	1	0	0	1
AHT00189	52017	53	3	1	0	0	1
AHT00190	21012	104	7	1	0	0	1
AHT00190	22004	110	7	1	0	0	1
AHT00190	22006	151	7	1	0	0	1
AHT00190	52018	52	7	1	0	0	1
AHT00191	21012	105	7	1	0	0	1
AHT00191	22004	112	7	1	0	0	1
AHT00191	22006	153	7	1	0	0	1
AHT00191	52018	53	7	1	0	0	1
AHT00192	21012	104	6	1	0	0	1
AHT00192	22004	110	6	1	0	0	1
AHT00192	22006	151	6	1	0	0	1
AHT00192	52018	52	6	1	0	0	1
AHT00193	21012	105	6	1	0	0	1
AHT00193	22004	112	6	1	0	0	1
AHT00193	22006	153	6	1	0	0	1
AHT00193	52018	53	6	1	0	0	1
AHT00194	21012	104	5	1	0	0	1
AHT00194	22004	110	5	1	0	0	1
AHT00194	22006	151	5	1	0	0	1
AHT00194	52018	52	5	1	0	0	1
AHT00195	21012	105	5	1	0	0	1
AHT00195	22004	112	5	1	0	0	1
AHT00195	22006	153	5	1	0	0	1
AHT00195	52018	53	5	1	0	0	1
AHT00196	21012	104	4	1	0	0	1
AHT00196	22004	110	4	1	0	0	1
AHT00196	22006	151	4	1	0	0	1
AHT00196	52018	52	4	1	0	0	1
AHT00197	21012	105	4	1	0	0	1
AHT00197	22004	112	4	1	0	0	1
AHT00197	22006	153	4	1	0	0	1
AHT00197	52018	53	4	1	0	0	1
AHT00198	21012	104	3	1	0	0	1
AHT00198	22004	110	3	1	0	0	1
AHT00198	22006	151	3	1	0	0	1
AHT00198	52018	52	3	1	0	0	1
AHT00199	21012	105	3	1	0	0	1
AHT00199	22004	112	3	1	0	0	1
AHT00199	22006	153	3	1	0	0	1
AHT00199	52018	53	3	1	0	0	1
AHT00201	21010	44	0	1	0	0	1
AHT00201	52009	50	0	1	0	0	1
AHT00202	21010	50	0	1	0	0	1
AHT00202	52009	52	0	1	0	0	1
AHT00203	21010	20	0	1	0	0	1
AHT00203	52009	54	0	1	0	0	1
AHT00204	21010	26	0	1	0	0	1
AHT00204	52009	56	0	1	0	0	1
AHT00205	21010	92	0	1	0	0	1
AHT00205	52009	58	0	1	0	0	1
AHT00206	21010	98	0	1	0	0	1
AHT00206	52009	60	0	1	0	0	1
AHT00207	21010	104	0	1	0	0	1
AHT00207	52009	62	0	1	0	0	1
AHT00208	21010	110	0	1	0	0	1
AHT00208	52009	64	0	1	0	0	1
AHT00209	21010	80	0	1	0	0	1
AHT00209	52009	66	0	1	0	0	1
AHT00210	21010	86	0	1	0	0	1
AHT00210	52009	68	0	1	0	0	1
AHT00211	21010	56	0	1	0	0	1
AHT00211	52009	70	0	1	0	0	1
AHT00212	21010	62	0	1	0	0	1
AHT00212	52009	72	0	1	0	0	1
AHT00213	21010	32	0	1	0	0	1
AHT00213	52009	74	0	1	0	0	1
AHT00214	21010	38	0	1	0	0	1
AHT00214	52009	76	0	1	0	0	1
AHT00215	21010	68	0	1	0	0	1
AHT00215	52009	78	0	1	0	0	1
AHT00216	21010	74	0	1	0	0	1
AHT00216	52009	80	0	1	0	0	1
AHT00240	21057	24	0	1	0	0	1
AHT00240	22002	69	0	1	0	0	1
AHT00240	22018	69	0	1	0	0	1
AHT00240	51985	30	0	1	0	0	1
AHT00240	52022	30	0	1	0	0	1
AHT00241	21057	26	0	1	0	0	1
AHT00241	22002	71	0	1	0	0	1
AHT00241	22018	71	0	1	0	0	1
AHT00241	51985	32	0	1	0	0	1
AHT00241	52022	32	0	1	0	0	1
