AST0200	AHT49673	22		Y	D	
AST0200	AHT49674	25		Y	D	
AST0200	AHT49675	26		Y	D	
AST0200	AHT49676	27		Y	D	
AST0200	AHT49677	28		Y	D	
AST0200	AHT49678	29		Y	D	
AST0200	AHT49679	30		Y	D	
AST0200	AHT49680	37		Y	D	
AST0200	AHT49681	38		Y	D	
AST0200	AHT49682	40		Y	D	
AST0200	AHT49683	41		Y	D	
AST0200	AHT49684	43		Y	D	
AST0200	AHT49685	44		Y	D	
AST0200	AHT49686	45		Y	D	
AST0200	AHT49687	46		Y	D	
AST0200	AHT49688	47		Y	D	
AST0200	AHT49689	49		Y	D	
AST0200	AHT49690	50		Y	D	
AST0200	AHT49691	51		Y	D	
AST0200	AHT49692	52		Y	D	
AST0200	AHT49693	54		Y	D	
AST0200	AHT49694	55		Y	D	
AST0200	AHT49695	56		Y	D	
AST0200	AHT49696	57		Y	D	
AST0200	AHT49697	59		Y	D	
AST0200	AHT49698	60		Y	D	
AST0200	AHT49699	61		Y	D	
AST0200	AHT49700	62		Y	D	
AST0201	SCT44036	0		Y	N	
AST0201	SCT44096	1		Y	N	
AST0201	SCT44156	2		Y	N	
AST0201	PAT20301	3		Y	N	
AST0201	AHT59669	4		Y	D	
AST0201	AHT59670	8		Y	D	
AST0201	AHT59671	9		Y	D	
AST0201	AHT59672	12		Y	D	
AST0201	AHT59673	13		Y	D	
AST0201	AHT59674	16		Y	D	
AST0201	AHT59675	17		Y	D	
AST0201	AHT59676	18		Y	D	
AST0201	AHT59677	19		Y	D	
AST0201	AHT59678	20		Y	D	
AST0201	AHT59679	21		Y	D	
AST0201	AHT59680	23		Y	D	
AST0201	AHT59681	25		Y	D	
AST0201	AHT59682	28		Y	D	
AST0201	AHT59683	29		Y	D	
AST0201	AHT59684	43		Y	D	
AST0201	AHT59685	44		Y	D	
AST0201	AHT59686	45		Y	D	
AST0201	AHT59687	46		Y	D	
AST0201	AHT59688	47		Y	D	
AST0201	AHT59689	49		Y	D	
AST0201	AHT59690	50		Y	D	
AST0201	AHT59691	51		Y	D	
AST0201	AHT59692	52		Y	D	
AST0201	AHT59693	54		Y	D	
AST0201	AHT59694	55		Y	D	
AST0201	AHT59695	56		Y	D	
AST0201	AHT59696	57		Y	D	
AST0201	AHT59697	59		Y	D	
AST0201	AHT59698	60		Y	D	
AST0201	AHT59699	61		Y	D	
AST0201	AHT59700	62		Y	D	
AST0260	AHT49954	0		Y	N	
AST0260	AHT49958	1		Y	N	
AST0260	AHT49962	2		Y	N	
AST0260	AHT49966	3		Y	N	
AST0260	AHT49723	4		Y	N	
AST0260	AHT49707	6		Y	N	
AST0260	AHT49708	7		Y	N	
AST0260	AHT49709	8		Y	N	
AST0260	AHT49710	9		Y	N	
AST0260	AHT49711	10		Y	N	
AST0260	AHT49524	11		Y	N	
AST0260	AHT49529	12		Y	N	
AST0260	AHT49530	13		Y	N	
AST0260	AHT49531	14		Y	N	
AST0260	AHT49532	15		Y	N	
AST0260	AHT49533	16		Y	N	
AST0260	AHT49534	17		Y	N	
AST0260	AHT49535	18		Y	N	
AST0260	AHT49511	20		Y	N	
AST0260	AHT49512	21		Y	N	
AST0260	AHT49513	22		Y	N	
AST0260	AHT49514	23		Y	N	
AST0260	AHT49515	24		Y	N	
AST0260	AHT49516	25		Y	N	
AST0260	AHT49517	26		Y	N	
