4228	1	1	FL_446
4228	2	2	FL_892
4228	3	3	FL_1115
4228	4	4	FL_239
4228	5	5	FL_478
4228	6	6	FL_956
4228	7	7	FL_1195
4229	0	0	CS_D0
4229	1	1	CS_D1
4229	2	2	CS_D0D1
4229	3	3	CS_D0123
4230	0	0	TS_1
4230	1	1	TS_2
4230	2	2	TS_4
4230	3	3	TS_8
4230	4	4	TS_16
4230	5	5	TS_32
4230	6	6	TS_64
4230	7	7	TS_128
4230	8	8	TS_256
4230	9	9	TS_INVAL
4231	0	0	TE_NONE
4231	1	1	TE_1_2
4231	2	2	TE_1_3
4231	3	3	TE_1_4
4231	4	4	TE_1_6
4232	0	0	CE_NONE
4232	1	1	CE_1_2S
4232	2	2	CE_1_2NS
4232	3	3	CE_2_3P
4232	4	4	CE_3_4P
4232	5	5	CE_5_6P
4232	6	6	CE_7_8P
4233	0	0	PS_DISAB
4233	1	1	PS16PAT
4233	2	2	PS32PAT
4234	0	0	PSDISABL
4234	1	1	PS1_RISE
4234	2	2	PS1_FALL
4235	0	0	SPL_DIS
4235	1	1	SPL_ENAB
4236	0	0	TM_NRZ_L
4236	1	1	TM_NRZ_M
4258	1	1	PM_ID_A
4258	2	2	PM_ID_B
4259	0	0	POWER_ON
4259	1	1	WRMRESET
4260	0	0	NULLMODE
4260	1	1	STDALONE
4260	2	2	SYNC_IN
4260	3	3	GPS_SYNC
4261	0	0	ADD_OBT
4261	1	1	SUB_OBT
4261	2	2	LOAD_OBT
4262	0	0	LCLOPEN
4262	1	1	LCLCLOSE
4263	0	0	TXON
4263	1	1	TXOFF
4264	0	0	COHERENT
4264	1	1	NO_COHER
4265	0	0	ON_0
4265	1	1	OFF_1
4266	0	0	XBCS_A_P
4266	1	1	XBCS_B_P
4267	0	0	FDIR_V0
4267	1	1	FDIR_V1
4267	10	10	FDIR_V10
4267	11	11	FDIR_V11
4267	12	12	FDIR_V12
4267	13	13	FDIR_V13
4267	14	14	FDIR_V14
4267	15	15	FDIR_V15
4267	16	16	FDIR_V16
4267	17	17	FDIR_V17
4267	18	18	FDIR_V18
4267	19	19	FDIR_V19
4267	2	2	FDIR_V2
4267	20	20	FDIR_V20
4267	21	21	FDIR_V21
4267	22	22	FDIR_V22
4267	23	23	FDIR_V23
4267	24	24	FDIR_V24
4267	25	25	FDIR_V25
4267	26	26	FDIR_V26
4267	27	27	FDIR_V27
4267	28	28	FDIR_V28
4267	29	29	FDIR_V29
4267	3	3	FDIR_V3
4267	30	30	FDIR_V30
4267	31	31	FDIR_V31
4267	4	4	FDIR_V4
4267	5	5	FDIR_V5
4267	6	6	FDIR_V6
4267	7	7	FDIR_V7
4267	8	8	FDIR_V8
4267	9	9	FDIR_V9
4268	0	0	FDIR_T0
4268	1	1	FDIR_T1
4268	2	2	FDIR_T2
4268	3	3	FDIR_T3
4269	0	0	FDIR_CH0
4269	1	1	FDIR_CH1
4269	2	2	FDIR_CH2
4269	3	3	FDIR_CH3
4269	4	4	FDIR_CH4
4269	5	5	FDIR_CH5
4269	6	6	FDIR_CH6
4269	7	7	FDIR_CH7
4350	0	0	IN_LIMIT
4350	1	1	UNCHECK
4350	2	2	INVALID
4350	3	3	UNSELECT
4350	4	4	BL_UNEXP
4350	5	5	ABVE_LIM
4375	0	0	BMDELETE
4375	1	1	STANDARD
4375	2	2	CIRCULAR
4375	3	3	OVRWRITE
4380	1	1	CHECKSUM
4380	10	10	STATE_ER
4380	11	11	CMD_NA
4380	12	12	DUMP_IMG
4380	13	13	UNKN_ID
4380	14	14	OO_RANGE
4380	15	15	HAM_DFB
4380	16	16	WINDOW
4380	2	2	UNKNOWN
4380	3	3	BAD_APSW
4380	32	32	BUF_FULL
4380	33	33	NOACK_RX
4380	34	34	MODE
4380	35	35	PARAM_ID
4380	4	4	DUMP_MEM
4380	5	5	LENGTH
4380	6	6	TIMEOUT
4380	7	7	LEN_ADDR
4380	8	8	MBUS_PAR
4380	9	9	RSET_PAR
4381	1	1	TTR_A
4381	2	2	TTR_B
4381	3	3	MMU_1
4381	4	4	MMU_2
4381	5	5	MMU_3
4381	6	6	MMU_4
4382	0	0	LOW
4382	1	1	HIGH
4383	0	0	SYNC1553
4383	1	1	IRQ1
4383	2	2	TTR_A
4383	3	3	TTR_B
4383	4	4	MM_A
4383	5	5	MM_B
4383	6	6	PMID
4383	7	7	IRQ2
4611	0	0	FALSE
4611	1	1	TRUE
4697	1	1	SM_DAMPG
4697	2	2	SM_ACQN
4697	3	3	SM_SUN
4697	4	4	SM_EARTH
4699	0	0	ACQ_INIT
4699	1	1	ACQ_ERTH
4699	2	2	ACQ_SUN
4700	0	0	ACQ_END
4700	1	1	CORRSLEW
4700	2	2	SLW2TGT
4700	3	3	SLW2ANTI
4701	0	0	NOM_A
4701	1	1	RED_B
4702	0	0	ATTINDEX
4702	1	1	AOCSMODE
4702	2	2	IAMSTATE
4703	0	0	NEGATIVE
4703	1	1	ABOVEMAX
5000	1004	1004	PID62
5000	1036	1036	PID64
5000	1292	1292	PID80
5000	1548	1548	PID96
5000	268	268	PID16
5000	524	524	PID32
5000	780	780	PID48
5000	972	972	PID60
5003	0	0	DISABLED
5003	1	1	ENABLED
5006	0	0	OBTINIT
5006	1	1	MSTR_TTR
5006	2	2	GPS_OBT
5006	3	3	OBT_GPST
5007	0	0	OBTPKT
5007	1025	1025	TCVER_TH
5007	1027	1027	REP_TH
5007	1031	1031	EVENT_TH
5007	1281	1281	TCVER_SS
5007	1283	1283	REP_SS
5007	1287	1287	EVENT_SS
5007	1289	1289	DUMP_SS
5007	1537	1537	TCVER_IC
5007	1539	1539	REP_IC
5007	1543	1543	EVENT_IC
5007	1545	1545	DUMP_IC
5007	1548	1548	ALADNPKT
5007	257	257	TCVER_DH
5007	259	259	REP_DH
5007	261	261	HK_DH
5007	263	263	EVENTDH
5007	513	513	TCVER_SC
5007	515	515	REP_SC
5007	519	519	EVENT_SC
5007	769	769	TCVER_AO
5007	771	771	REP_AO
5007	775	775	EVNTAOCS
5007	777	777	DUMPAOCS
5007	966	966	GPSINUSE
5007	998	998	GPSNINUS
5009	1	1	NOT_ACQ
5009	2	2	ACQ_FAIL
5009	3	3	NO_STORE
5009	4	4	INVGROUP
5009	5	5	INVPARAM
5009	6	6	INVTYPE
5009	7	7	INVENUM
5009	8	8	NO_SIDE
5010	10	10	HPC3
5010	11	11	DIRECT
5010	9	9	RCS
5011	10	10	AOCS_CMD
5011	11	11	DIRECT
5011	3	3	ACDM_L2A
5011	4	4	PCDU
5011	5	5	GPS_TM
5011	6	6	GPS_TC
5011	7	7	ACDM_L1
5011	8	8	ACDM_L2B
5011	9	9	ACDM_L3
5125	0	0	UNLOADED
5125	1	1	LOADED
5125	2	2	ENABLED
5125	3	3	DISABLED
5901	0	0	OFF
5901	1	1	ON
5902	0	0	NOM
5902	1	1	RED
5902	2	2	NO_CTRL
5903	1	1	THT00001
5903	10	10	THT00004
5903	100	100	THT00234
5903	101	101	THT00035
5903	102	102	THT00235
5903	103	103	THT00036
5903	104	104	THT00236
5903	105	105	THT00037
5903	106	106	THT00237
5903	107	107	THT00038
5903	108	108	THT00238
5903	109	109	THT00039
5903	11	11	THT00204
5903	110	110	THT00040
5903	111	111	THT00041
5903	112	112	THT00239
5903	113	113	THT00240
5903	114	114	THT00241
5903	115	115	THT00042
5903	116	116	THT00242
5903	117	117	THT00043
5903	118	118	THT00243
5903	119	119	THT00443
5903	12	12	THT00404
5903	120	120	THT00044
5903	121	121	THT00244
5903	122	122	THT00045
5903	123	123	THT00444
5903	124	124	THT00245
5903	125	125	THT00246
5903	126	126	THT00046
5903	127	127	THT00047
5903	128	128	THT00247
5903	129	129	THT00048
5903	13	13	THT00005
5903	130	130	THT00248
5903	131	131	THT00249
5903	132	132	THT00049
5903	133	133	THT00050
5903	134	134	THT00250
5903	135	135	THT00251
5903	136	136	THT00051
5903	137	137	THT00052
5903	138	138	THT00252
5903	139	139	THT00053
5903	14	14	THT00205
5903	140	140	THT00054
5903	141	141	THT00254
5903	15	15	THT00405
5903	16	16	THT00006
5903	17	17	THT00206
5903	18	18	THT00406
5903	19	19	THT00007
5903	2	2	THT00201
5903	20	20	THT00207
5903	21	21	THT00407
5903	22	22	THT00008
5903	23	23	THT00208
5903	24	24	THT00408
5903	25	25	THT00009
5903	26	26	THT00209
5903	27	27	THT00409
5903	28	28	THT00010
5903	29	29	THT00210
5903	3	3	THT00401
5903	30	30	THT00410
5903	31	31	THT00011
5903	32	32	THT00211
5903	33	33	THT00411
5903	34	34	THT00012
5903	35	35	THT00212
5903	36	36	THT00412
5903	37	37	THT00016
5903	38	38	THT00216
5903	39	39	THT00416
5903	4	4	THT00002
5903	40	40	THT00017
5903	41	41	THT00217
5903	42	42	THT00417
5903	43	43	THT00018
5903	44	44	THT00218
5903	45	45	THT00418
5903	46	46	THT00019
5903	47	47	THT00219
5903	48	48	THT00419
5903	49	49	THT00020
5903	5	5	THT00202
5903	50	50	THT00220
5903	51	51	THT00420
5903	52	52	THT00027
5903	53	53	THT00227
5903	54	54	THT00427
5903	55	55	THT00013
5903	56	56	THT00213
5903	57	57	THT00413
5903	58	58	THT00014
5903	59	59	THT00214
5903	6	6	THT00402
5903	60	60	THT00414
5903	61	61	THT00015
5903	62	62	THT00215
5903	63	63	THT00415
5903	64	64	THT00021
5903	65	65	THT00221
5903	66	66	THT00421
5903	67	67	THT00022
5903	68	68	THT00222
5903	69	69	THT00422
5903	7	7	THT00003
5903	70	70	THT00023
5903	71	71	THT00223
5903	72	72	THT00423
5903	73	73	THT00024
5903	74	74	THT00224
5903	75	75	THT00424
5903	76	76	THT00025
5903	77	77	THT00225
5903	78	78	THT00425
5903	79	79	THT00026
5903	8	8	THT00203
5903	80	80	THT00226
5903	81	81	THT00426
5903	82	82	THT00028
5903	83	83	THT00228
5903	84	84	THT00428
5903	85	85	THT00029
5903	86	86	THT00229
5903	87	87	THT00429
5903	88	88	THT00030
5903	89	89	THT00230
5903	9	9	THT00403
5903	90	90	THT00430
5903	91	91	THT00031
5903	92	92	THT00231
5903	93	93	THT00431
5903	94	94	THT00032
5903	95	95	THT00232
5903	96	96	THT00432
5903	97	97	THT00033
5903	98	98	THT00233
5903	99	99	THT00034
5904	0	0	MAJORITY
5904	1	1	THERM_1
5904	2	2	THERM_2
5904	3	3	THERM_3
5905	0	0	OFF
5905	1	1	ON
5905	2	2	NOT_ACQ
5906	0	0	NO_OPER
5906	1	1	RUN_ON
5906	2	2	RUN_OFF
5907	0	0	NA
5907	1	1	IN_USE
5907	2	2	N_IN_USE
5908	0	0	OFF
5908	1	1	ON
5909	0	0	NOT_RUN
5909	1	1	RUN
7000	1	1	CHECKSUM
7000	10	10	INTSTFAI
7000	11	11	NAINMODE
7000	12	12	DUMPIMAG
7000	13	13	UNKPARID
7000	14	14	VALOUTRA
7000	15	15	HAMMING
7000	16	16	INVALWIN
7000	2	2	UNKNOWN
7000	3	3	BADAPPSW
7000	4	4	DUMPMEM
7000	5	5	LENGMISM
7000	6	6	TIMEOUT
7000	7	7	INVLENAD
7000	8	8	INVMEMBU
7000	9	9	INVSORES
7008	0	0	RESERV2
7008	1	1	RESERV1
7009	0	0	NO_RESET
7009	1	1	RESET
7010	0	0	NO_DELTA
7010	1	1	DELTA
7011	0	0	FALSE
7011	1	1	TRUE
7012	0	0	NOMINAL
7012	1	1	OVERFLOW
7013	0	0	NOMINAL
7013	1	1	UNDRFLOW
7014	0	0	NO_ERROR
7014	1	1	ERROR
7015	0	0	NO_SAT
7015	1	1	SAT
7016	0	0	INVALID
7016	1	1	VALID
7017	0	0	OFF
7017	1	1	ON
7018	0	0	INVALID
7018	1	1	VALID
7019	0	0	OPENLOOP
7019	1	1	CLOSLOOP
7020	0	0	DISABLED
7020	1	1	ENABLED
7021	0	0	SYNCHRON
7021	1	1	CONTINUO
7022	0	0	EXTERNAL
7022	1	1	SER_1553
7023	0	0	FULL1553
7023	1	1	SIMPLE
7024	0	0	RX_TX
7024	1	1	AS_CS
7025	0	0	NO_ERROR
7025	1	1	ERROR
7026	0	0	NO_ERROR
7026	1	1	ERROR
7027	0	0	NO_ERROR
7027	1	1	ERROR
7028	0	0	M_VE_SPD
7028	1	1	P_VE_SPD
7029	0	0	NO_OST
7029	1	1	OST_SET
7030	0	0	OFF
7030	1	1	ON
7051	0	0	INVALID
7051	1	1	VALID
7052	0	0	AST_BOOT
7052	1	1	AST_INIT
7052	2	2	AST_STBY
7052	3	3	ASTINACQ
7052	4	4	ASTATUPD
7052	5	5	AST_TEST
7070	0	0	FALSE
7070	1	1	TRUE
7100	0	0	DISABLED
7100	1	1	RESERVE1
7100	2	2	RESERVE2
7100	3	3	ENABLEPD
7100	4	4	CONTMSEL
7100	5	5	SYNCMSEL
7100	6	6	FILTSEL
7100	7	7	OPTPSEL
7101	0	0	NO_OVWR0
7101	1	1	R1553422
7101	2	2	PULSE
7101	3	3	NO_OVWR1
7102	0	0	NO_OVWR0
7102	1	1	CONTMODE
7102	2	2	SYNCMODE
7102	3	3	NO_OVWR1
7210	0	0	NOP
7210	1	1	ISR
7210	128	128	WVM
7210	16	16	LCPA
7210	2	2	IAT
7210	256	256	OWVM
7210	32	32	LDTA
7210	4	4	DCC
7210	64	64	IRC
7210	8	8	IDC
7999	0	0	DUMMY1
7999	1	1	DUMMY2
8006	0	0	SET_1
8006	12	12	SET_2
8006	3	3	SET_3
8034	0	0	RESET
8034	1	1	CONFIG
8034	10	10	CF_1
8034	11	11	CF_2
8034	12	15	UNDEF
8034	2	2	INIT
8034	3	3	STANDBY
8034	4	4	HWU
8034	5	5	BE
8034	6	6	LBWU
8034	7	7	GROUND
8034	8	8	MEAS
8034	9	9	CS
8048	0	0	UNDEF
8048	1	1	CLOSLOOP
8048	2	2	OPENLOOP
8049	0	0	UNDEF
8049	1	1	WITHVOLT
8049	2	2	WITHPAR
8050	0	0	UNDEF
8050	1	1	ENABLE
8050	2	2	DISABLE
8051	0	0	UNDEF
8051	1	1	NOM_IF
8051	2	2	RED_IF
8051	4	4	NO_IF
8052	0	0	UNDEF
8052	1	1	SET
8052	2	2	RESET
8053	0	0	UNDEF
8053	1	1	ALWAYS
8053	2	2	BURST
8054	0	0	UNDEF
8054	1	1	HIGH
8054	2	2	LOW
8055	0	0	OFF
8055	1	1	ON
8056	0	0	OPEN
8056	1	1	CLOSED
8057	0	0	UNDEF
8057	1	1	ON
8057	2	2	OFF
8058	0	0	LED_1
8058	1	1	LED_2
8059	0	0	COHERENT
8059	1	1	INCOHER
8061	0	0	OK
8061	1	1	FAIL
8063	0	0	NONE
8063	1	1	CMD_REC
8064	0	0	NONE
8064	1	1	TIMEOUT
8071	0	0	PWM_CLOS
8071	1	1	PWM_OPEN
8072	0	0	YES
8072	1	1	NO
8073	0	0	ON
8073	1	1	OFF
8074	0	0	LCA_OPEN
8074	1	1	LCA_CLOS
8075	0	0	NOT_LOCK
8075	1	1	LOCKED
8079	0	1	OK_1
8079	2	3	FAIL_1
8079	4	5	OK_2
8079	6	65535	FAIL_2
8080	0	0	OK
8080	1	65535	FAILURE
8081	0	0	OK_1
8081	1	3	FAIL_1
8081	4	4	OK_2
8081	5	65535	FAIL_2
8201	0	0	STANDBY
8201	10	10	IMAGING
8201	15	15	LINEAR
8201	5	5	LIDAR
8201	7	7	LID_GRND
8205	0	0	DUR0_2_1
8205	1	1	DUR1_2_1
8205	2	2	DUR2_2_1
8205	3	3	DUR3_2_1
8205	4	4	DUR_625
8205	5	5	DUR_1250
8205	6	6	DUR_2500
8205	7	7	DUR_3750
8207	0	0	I_8_3
8207	1	1	I_166_6
8207	2	2	I_833_3
8207	3	3	I_8333_3
8215	0	0	NORM_OP
8215	1	1	T_ONLYDA
8215	2	2	T_SEQDAT
8215	3	15	RES_DEU
8216	0	0	NORM_OP
8216	1	1	RAMP_LIK
8216	2	2	FIX_5A5A
8216	3	3	FIX_A5A5
8216	4	15	RES_DEU
8217	0	0	NORM_OP
8217	1	1	C_DATA
8217	2	2	C_SEQDAT
8217	3	15	RES_DEU
8222	0	0	NORM_OP
8222	1	1	ATM_SAMP
8222	10	10	MIE_CDS
8222	11	11	RAY_CDS
8222	12	12	MIE_SEQ
8222	13	13	RAY_SEQ
8222	14	14	MIE_TEST
8222	15	15	RAY_TEST
8222	2	2	ATM_TEST
8222	3	3	TH_CTRL
8222	4	4	PROT
8222	5	5	OBSERV
8222	6	6	SEQ_TRIG
8222	7	7	SEQ_DATA
8222	8	8	SYNC_SIG
8222	9	9	ADC_READ
8224	0	0	AN_CHOF6
8224	1	1	MIE_ACCD
8224	10	10	AN_CHOF1
8224	11	11	MIE_VDIG
8224	12	12	MIE_VBIA
8224	13	13	MIE_VANP
8224	14	14	MIE_VANN
8224	15	15	AN_CHOF2
8224	16	16	AN_CHOF3
8224	17	17	RAY_ACCD
8224	18	18	TEMP3_CV
8224	19	19	RAY_TECC
8224	2	2	T1_VIDEO
8224	20	20	CV_TECT
8224	21	21	AN_CHOF0
8224	22	22	DEU_VADC
8224	23	23	DEU_VANP
8224	24	24	DEU_VANN
8224	25	25	AN_CHGAI
8224	26	26	AN_CHOF7
8224	27	27	RAY_VDIG
8224	28	28	RAY_VBIA
8224	29	29	RAY_VANP
8224	3	3	MIE_TECC
8224	30	30	RAY_VANN
8224	31	31	AN_CHOF5
8224	4	4	T2_FPGA
8224	5	5	AN_CHOF4
8224	6	6	T5_CV_MI
8224	7	7	T6_CV_RA
8224	8	8	DEU_VCOR
8224	9	9	DEU_VDIG
8260	0	0	INACTIVE
8260	1	1	ACTIVE
8261	0	0	NOTCOMPL
8261	1	1	COMPL
8262	0	0	ABORTED
8262	1	1	OK
8263	0	0	MCLK_IR
8263	1	1	OK
8264	0	0	AB_BYOBS
8264	1	1	OK
8265	0	0	F_CMDOBS
8265	1	1	OK
8266	0	0	F_OVRCUR
8266	1	1	OK
8268	0	0	F_LTCHUP
8268	1	1	OK
8270	0	0	NORM_OP
8270	1	1	TEST_DEU
8271	0	0	MSBS9
8271	1	1	MSBS10
8271	2	2	MSBS11
8271	3	3	MSBS12
8271	4	4	MSBS13
8271	5	5	MSBS14
8271	6	6	MSBS15
8271	7	7	MSBS16
8272	0	0	UNUSED
8272	12	12	ON
8272	3	3	OFF
8273	0	0	OPEN
8273	1	1	CLOSED
8403	0	0	TAPS_16
8403	1	1	TAPS_8
8403	2	2	TAPS_4
8403	3	3	TAPS_2
8404	0	0	IR_0
8404	1	1	IR_4_5
8404	2	2	IR_9
8404	3	3	IR_18
8405	0	0	NEVER
8405	1	1	MANUAL
8405	2	2	EV_90MIN
8405	3	3	CONTIN
8406	0	0	AT_4_8
8406	1	1	AT_5_8
8406	2	2	AT_6_8
8406	3	3	AT_7_8
8407	0	0	OCK_OFF
8407	1	1	OONBON
8407	2	2	OONBOFF
8407	3	3	OONSCAN
8409	0	0	S_G_095
8409	1	1	S_095
8409	2	2	S_075
8409	3	3	S_L_045
8410	0	0	PEAK_0
8410	1	1	PEAK_1
8410	2	2	PEAK_2
8410	3	3	PEAK_G2
8411	0	0	DISABLED
8411	1	1	DIS_SCAN
8411	2	2	ENABLED
8411	3	3	EN_SCAN
8412	0	0	S_L_08
8412	1	1	S_095
8412	2	2	S_1_05
8412	3	3	S_G_1_2
8413	0	0	VERY_LOW
8413	1	1	LOW
8413	2	2	NORM
8413	3	3	SATUR
8416	0	0	VERY_LOW
8416	1	1	LOW
8416	2	2	MED
8416	3	3	HIGH
8430	0	0	STBY_TXA
8430	1	1	INIT
8430	2	2	BWU
8430	3	3	BURST
8430	7	7	B_FTUN
8431	0	0	NOK
8431	1	1	OK
8456	0	0	OFF
8456	1	1	ON
8457	0	0	PROT_OFF
8457	1	1	PROT_ON
8458	0	0	NOTTUNED
8458	1	1	TUNED
8459	0	0	NOTLOCKD
8459	1	1	LOCKED
8460	0	0	NOTRANGE
8460	1	1	IN_RANGE
8462	0	0	LOW_CUR
8462	1	1	HIGH_CUR
8463	0	0	RED
8463	1	1	NOM
8464	0	0	PROT_DIS
8464	1	1	PROT_EN
8465	0	0	NORM_OP
8465	1	1	FAILURE
8466	0	0	NORM_OP
8466	1	1	CMD_REJ
8467	1	1	INIT
8467	16	16	BWU
8467	256	256	BURST
8467	4096	4096	B_FTUN
8467	4369	4369	STBY_TXA
8468	0	0	DISABLED
8468	1	1	ENABLED
8469	0	0	RPATHSEL
8469	1	1	NPATHSEL
8477	0	0	C_PK_DET
8477	1	1	S_PK_DET
8477	2	2	SPARE2
8477	3	3	SPARE3
8479	0	0	MAXIMUM
8479	1	1	RED_30
8479	2	2	RED_5
8479	3	3	UNDEF
8483	0	0	OFF
8483	1	1	ON_WU_1
8483	2	2	ON_WU_2
8483	3	3	ON_STEAD
8484	0	0	NORM_OP
8484	1	1	ERROR
8491	0	0	OK
8491	1	65535	FAILURE
996	0	0	LEAST_SQUARES
996	1	1	DIFFERENCE
997	0	0	AD
997	1	1	BD
998	0	0	DISABLED
998	1	1	ENABLED
999	0	0	FALSE
999	1	1	TRUE
